City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,vizinga,61.0749,50.1031,-0.12,97,98,1.03,RU,1712701823
292,xining,36.6167,101.7667,4.32,80,100,0.69,CN,1712701823
293,general villegas,-35.0328,-63.0125,20.48,51,22,6.21,AR,1712701712
294,christchurch,-43.5333,172.6333,26.34,52,89,2.57,NZ,1712701999
295,manicore,-5.8092,-61.3003,24.77,95,100,1.38,BR,1712702189
296,island harbour,50.724,-1.2758,9.43,78,8,2.24,GB,1712702196
297,gwanda,-20.9333,29.0,21.47,75,98,2.35,ZW,1712702197
298,amboasary,-25.0333,46.3833,24.28,87,99,2.11,MG,1712702197
299,slyudyanka,51.6594,103.7061,-0.92,93,48,1.06,RU,1712702197
300,goure,13.9835,10.2704,28.35,17,82,3.04,NE,1712702198
301,hammerfest,70.6634,23.6821,1.25,86,100,5.66,NO,1712702198
302,ust'-ordynskiy,52.805,104.7508,1.85,66,55,2.24,RU,1712702199
303,riosucio,5.4216,-75.7032,23.62,89,99,1.28,CO,1712702199
304,saudarkrokur,65.7461,-19.6394,-2.55,87,100,2.51,IS,1712702200
305,maralal,1.0968,36.698,15.77,87,83,1.05,KE,1712702202
306,camocim,-2.9022,-40.8411,25.93,91,100,3.54,BR,1712702203
307,village of oak creek (big park),34.7809,-111.7623,23.21,15,0,2.06,US,1712702203
308,ad dabbah,18.05,30.95,23.95,11,95,4.87,SD,1712702204
309,pitimbu,-7.4706,-34.8086,27.33,83,100,6.62,BR,1712702204
310,ishinomaki,38.4167,141.3,6.0,58,0,6.12,JP,1712702204
311,piacabucu,-10.4056,-36.4344,27.58,76,80,3.54,BR,1712702205
312,trani,41.2727,16.4154,18.81,63,100,1.75,IT,1712702205
313,east ballina,-28.8667,153.5833,19.33,63,17,6.69,AU,1712702172
314,usogorsk,63.4106,48.6872,-1.3,96,97,1.6,RU,1712702206
315,pelham,33.2857,-86.81,18.31,98,100,2.06,US,1712702093
316,saurimo,-9.6608,20.3916,19.23,97,98,1.37,AO,1712702207
317,maun,-19.9833,23.4167,21.16,44,48,3.2,BW,1712702207
318,arzgir,45.3728,44.2206,10.09,72,22,3.87,RU,1712702208
319,gutao,37.2025,112.1781,13.13,64,98,1.15,CN,1712702208
320,singkil,-7.9855,111.4161,24.43,93,100,1.5,ID,1712702209
321,mejit,10.2753,170.8646,26.95,84,95,9.16,MH,1712702209
322,ciudad choluteca,13.3003,-87.1908,39.04,37,20,3.6,HN,1712702210
323,punta del este,-34.9667,-54.95,21.06,89,75,3.6,UY,1712702210
324,khandyga,62.6667,135.6,-6.49,93,100,0.25,RU,1712702210
325,kirakira,-10.4544,161.9205,30.02,74,100,3.31,SB,1712701948
326,akureyri,65.6835,-18.0878,-0.04,69,75,0.51,IS,1712702006
327,arica,-18.475,-70.3042,24.75,68,0,3.6,CL,1712701727
328,bokkos,9.3,9.0,23.04,43,100,4.06,NG,1712702212
329,galax,36.6612,-80.924,12.97,95,100,2.24,US,1712702138
330,peterhead,57.5058,-1.7981,6.22,81,63,11.44,GB,1712702213
331,suva,-18.1416,178.4415,29.71,74,75,5.66,FJ,1712701935
332,manta,-0.95,-80.7333,27.88,74,0,8.05,EC,1712702214
333,nuuk,64.1835,-51.7216,-2.66,74,20,2.57,GL,1712702162
334,warrnambool,-38.3833,142.4833,15.21,78,82,4.83,AU,1712702215
335,kabalo,-6.05,26.9167,21.78,95,80,0.35,CD,1712702216
336,bubaque,11.2833,-15.8333,24.3,70,56,5.29,GW,1712702216
337,hailin,44.5833,129.4167,2.96,31,27,1.74,CN,1712702216
338,la'ie,21.6477,-157.9253,27.98,68,25,7.93,US,1712702217
339,quellon,-43.1167,-73.6167,8.71,79,9,4.39,CL,1712702144
340,wanning,18.8003,110.3967,25.24,93,100,1.76,CN,1712702217
341,qui nhon,13.7667,109.2333,26.06,80,100,2.25,VN,1712702218
342,kaa-khem,51.6833,94.7333,7.45,92,100,2.65,RU,1712701973
343,lerwick,60.1545,-1.1494,7.0,82,100,6.88,GB,1712702218
344,vilhena,-12.7406,-60.1458,25.12,88,40,2.57,BR,1712702156
345,oliver,49.1831,-119.5524,16.14,18,6,4.63,CA,1712702219
346,partenit,44.578,34.3446,13.92,69,1,5.14,UA,1712702220
347,springbok,-29.6643,17.8865,13.05,76,0,1.86,ZA,1712702220
348,cooma,-36.2333,149.1333,6.57,68,65,5.18,AU,1712702221
349,benghazi,32.1167,20.0667,17.3,74,71,3.57,LY,1712702221
350,lodja,-3.4833,23.4333,21.56,98,87,0.32,CD,1712702223
351,hobyo,5.3505,48.5268,28.13,71,79,5.32,SO,1712702223
352,yeppoon,-23.1333,150.7333,19.88,50,0,5.93,AU,1712702224
353,amahai,-3.3333,128.9167,26.71,82,94,1.22,ID,1712702224
354,rio gallegos,-51.6226,-69.2181,8.03,49,20,9.77,AR,1712702224
355,salinas,36.6777,-121.6555,25.35,63,0,5.66,US,1712702026
356,mount gambier,-37.8333,140.7667,15.91,71,84,3.47,AU,1712702225
357,rosso,16.4986,-15.8153,21.56,49,0,6.67,SN,1712702226
358,namdrik,5.5994,168.1028,28.21,82,100,8.42,MH,1712702226
359,bridgetown,13.1,-59.6167,27.27,74,40,5.66,BB,1712702226
360,recreo,-29.2818,-65.061,21.69,79,32,3.33,AR,1712702227
361,sheopur,25.6667,76.7,28.54,23,91,1.84,IN,1712702014
362,mokhsogollokh,61.4681,128.9203,-12.65,99,82,0.21,RU,1712702228
363,valdivia,-39.8142,-73.2459,13.05,69,4,2.33,CL,1712702196
364,lauro de freitas,-12.8944,-38.3272,28.01,83,40,2.57,BR,1712702191
365,katsuren-haebaru,26.3369,127.8719,20.61,72,0,5.14,JP,1712702229
366,chadan,51.2833,91.5833,5.05,84,100,1.45,RU,1712702229
367,cadale,2.7603,46.3222,28.68,73,82,3.79,SO,1712702230
368,olinda,-8.0089,-34.8553,26.85,100,100,2.06,BR,1712702230
369,gao,16.6362,1.637,31.52,10,6,4.31,ML,1712702230
370,st. john's,47.5649,-52.7093,0.38,92,100,8.75,CA,1712702231
371,terenos,-20.4422,-54.8603,26.84,83,75,2.57,BR,1712702232
372,khorugh,37.4897,71.553,0.15,98,100,0.64,TJ,1712702232
373,pleiku,13.9833,108.0,18.15,87,23,2.29,VN,1712702232
374,xinyuan,37.3,99.0,-5.11,77,7,1.46,CN,1712702233
375,al 'aziziyah,32.9058,45.0616,22.4,76,0,5.31,IQ,1712702233
376,igarka,67.4667,86.5833,-23.88,95,79,4.92,RU,1712702233
377,sao joao da barra,-21.6403,-41.0511,26.05,84,100,5.46,BR,1712702214
378,syanno,54.8106,29.7069,14.66,79,15,3.43,BY,1712702234
379,ormara,25.2088,64.6357,25.53,80,90,4.75,PK,1712702234
380,kapa'a,22.0752,-159.319,26.99,76,40,7.2,US,1712702166
381,guasdualito,7.2424,-70.7324,35.98,41,20,0.0,VE,1712702235
382,chikodi,16.4333,74.6,25.56,37,10,2.2,IN,1712702235
383,bilmak,47.3624,36.6511,13.0,51,22,1.97,UA,1712702236
384,tabas,33.5959,56.9244,21.15,31,0,0.95,IR,1712702236
385,tsengel,49.4783,100.8894,3.04,89,67,0.72,MN,1712702237
386,pacific grove,36.6177,-121.9166,23.55,75,0,4.92,US,1712702237
387,murgab,37.4966,61.9714,12.93,62,3,3.09,TM,1712702237
388,belomorsk,64.5232,34.7668,1.14,99,100,2.75,RU,1712702120
389,paratinga,-12.6906,-43.1842,27.66,57,94,1.15,BR,1712702238
390,ghat,24.9647,10.1728,25.78,9,24,1.49,LY,1712702238
391,brookhaven,31.5791,-90.4407,22.81,85,100,4.99,US,1712702223
392,yuzhno-kurilsk,44.0306,145.8556,1.32,98,56,6.98,RU,1712702239
393,portland,45.5234,-122.6762,19.32,58,40,3.09,US,1712701827
394,ohara,35.25,140.3833,10.77,51,58,8.68,JP,1712702240
395,port augusta,-32.5,137.7667,14.92,55,0,3.95,AU,1712702240
396,mount pearl,47.5166,-52.7813,-0.08,92,100,8.75,CA,1712702108
397,opuwo,-18.0607,13.84,18.55,39,100,1.91,NA,1712702209
398,palu,-0.8917,119.8707,25.27,96,100,1.09,ID,1712702241
399,vadso,70.0744,29.7487,0.09,80,100,6.17,NO,1712702241
400,san rafael,-34.6177,-68.3301,14.34,42,19,3.01,AR,1712702073
401,nakamura,32.9833,132.9333,12.72,67,7,0.68,JP,1712702242
402,badarwas,24.9667,77.5667,28.55,23,100,3.79,IN,1712702242
403,san patricio,28.017,-97.5169,31.76,73,43,8.04,US,1712702243
404,inhambane,-23.865,35.3833,24.39,90,77,4.85,MZ,1712702243
405,porto-novo,6.4965,2.6036,28.9,81,70,3.15,BJ,1712702243
406,ishigaki,24.3448,124.1572,22.07,73,100,7.72,JP,1712702244
407,puerto ayacucho,5.6639,-67.6236,33.28,37,57,1.41,VE,1712702220
408,ochakiv,46.6128,31.5498,11.99,67,0,1.14,UA,1712702244
409,oakdale,44.963,-92.9649,16.29,55,100,5.66,US,1712702245
410,phalaborwa,-23.943,31.1411,23.6,78,63,2.12,ZA,1712702245
411,zhangye,38.9342,100.4517,9.42,35,6,3.13,CN,1712702246
412,kewanee,41.2456,-89.9248,17.11,53,12,3.84,US,1712702118
413,miguel ahumada,30.6167,-106.5167,17.42,17,66,7.21,MX,1712702247
414,chom bueng,13.62,99.5917,26.72,70,99,0.55,TH,1712702248
415,kauhava,63.103,23.0713,4.07,96,100,1.65,FI,1712702248
416,hadibu,12.65,54.0333,26.41,76,20,2.74,YE,1712702249
417,i-n-salah,27.1935,2.4607,31.07,6,29,12.49,DZ,1712702249
418,manokwari,-0.8667,134.0833,26.66,79,83,2.46,ID,1712702249
419,okha,53.5739,142.9478,-8.19,91,38,4.47,RU,1712702250
420,luumaki,60.9262,27.5814,4.03,91,46,1.92,FI,1712702250
421,filipstad,59.7124,14.1683,8.99,98,100,2.95,SE,1712702250
422,el granada,37.5027,-122.4694,27.73,73,0,6.17,US,1712702251
423,viedma,-40.8135,-62.9967,9.29,52,2,3.27,AR,1712702163
424,porto novo,6.4965,2.6036,28.9,81,70,3.15,BJ,1712702243
425,midvagur,62.0511,-7.1939,4.46,81,40,1.03,FO,1712702252
426,kon tum,14.35,108.0,17.51,90,20,1.13,VN,1712702252
427,crane,31.3974,-102.3501,15.1,58,71,11.37,US,1712702252
428,tevriz,57.509,72.4042,-3.47,97,94,2.48,RU,1712702253
429,aljustrel,37.8776,-8.1652,11.93,64,12,3.3,PT,1712702253
430,ebon,4.582,168.6964,28.25,83,96,8.54,MH,1712702253
431,huaihua,27.5494,109.9592,15.81,94,100,1.12,CN,1712702254
432,gerash,27.6652,54.1371,21.71,41,95,2.36,IR,1712702254
433,usinsk,65.9939,57.5281,-12.74,86,100,3.58,RU,1712702254
434,sheboygan,43.7333,-87.9334,15.99,54,75,2.06,US,1712702150
435,puerto baquerizo moreno,-0.9,-89.6,29.55,79,20,5.14,EC,1712702255
436,okigwe,5.8352,7.3599,26.85,60,94,0.93,NG,1712702255
437,ilula,-7.6766,36.0366,17.51,94,100,1.43,TZ,1712702256
438,nan,18.8333,100.6667,21.01,94,45,1.54,TH,1712702256
439,terracina,41.2863,13.2217,15.88,77,100,3.58,IT,1712702256
440,basoko,1.2391,23.616,24.59,80,99,1.65,CD,1712702257
441,esik,43.3552,77.4525,2.68,51,48,4.03,KZ,1712702257
442,galliano,29.4422,-90.2992,26.11,73,100,5.14,US,1712702104
443,kandi,11.1342,2.9386,33.01,34,99,2.23,BJ,1712702258
444,qaqortoq,60.7167,-46.0333,-5.02,83,0,1.95,GL,1712702258
445,monte alegre,-2.0078,-54.0692,24.49,96,100,0.92,BR,1712702258
446,columbia,34.0007,-81.0348,19.17,71,0,2.57,US,1712702125
447,kill devil hills,36.0307,-75.676,22.0,65,75,3.6,US,1712702245
448,flin flon,54.7682,-101.865,15.91,31,75,2.57,CA,1712702259
449,puerto lempira,15.2667,-83.7667,29.08,70,75,2.57,HN,1712702260
450,palmares do sul,-30.2578,-50.5097,22.54,90,58,2.74,BR,1712702251
451,howard springs,-12.497,131.047,24.93,62,92,3.3,AU,1712702260
452,yen bai,21.7,104.8667,21.21,95,100,0.23,VN,1712702260
453,parabel',58.6978,81.4825,-3.94,95,94,4.02,RU,1712702119
454,howrah,22.5892,88.3103,27.0,69,40,0.0,IN,1712702261
455,mirto,38.0847,14.7515,17.73,67,100,1.78,IT,1712702262
456,el-tor,28.2364,33.6254,21.08,32,40,3.6,EG,1712702262
457,prado,-17.3411,-39.2208,25.6,84,28,3.0,BR,1712702262
458,pokhara,28.2333,83.9833,17.47,14,83,3.49,NP,1712702263
459,acarau,-2.8856,-40.12,26.18,88,99,3.18,BR,1712702263
460,santa marta,11.2408,-74.199,35.03,49,20,6.17,CO,1712702264
461,chak,27.8575,68.8329,28.56,14,99,1.47,PK,1712702264
462,smithers,54.7804,-127.1743,9.18,34,40,6.17,CA,1712702001
463,bikenibeu village,1.3673,173.1241,27.98,83,100,6.17,KI,1712702265
464,kokuy,52.2037,117.5529,-0.01,52,0,1.42,RU,1712702265
465,otjiwarongo,-20.4637,16.6477,14.55,20,57,1.43,NA,1712702266
466,mariental,-24.6333,17.9667,17.17,39,0,4.11,NA,1712702266
467,kalmunai,7.4167,81.8167,27.13,70,89,2.22,LK,1712702266
468,saucillo,28.0167,-105.2833,21.62,8,0,14.84,MX,1712702267
469,el calafate,-50.3408,-72.2768,5.31,77,48,4.65,AR,1712701971
470,tura,25.5198,90.2201,23.47,39,79,1.41,IN,1712702161
471,ulanhot,46.0833,122.0833,5.39,25,68,4.61,CN,1712702268
472,huarmey,-10.0681,-78.1522,23.57,80,82,4.55,PE,1712702268
473,rong kwang,18.339,100.3174,26.71,67,51,0.78,TH,1712702268
474,guiuan,11.0333,125.7247,27.83,76,89,7.11,PH,1712702269
475,roosevelt,33.9668,-103.4505,3.93,91,100,8.08,US,1712702269
476,touros,-5.1989,-35.4608,26.88,83,100,3.63,BR,1712702147
477,marana,32.4367,-111.2254,25.42,19,0,4.12,US,1712702270
478,valparaiso,-33.0393,-71.6273,17.22,85,40,2.57,CL,1712702059
479,santa maria,-29.6842,-53.8069,22.61,88,40,1.03,BR,1712702242
480,nishinoomote,30.7333,131.0,16.31,62,12,9.71,JP,1712702271
481,ust'-kulom,61.6864,53.6902,-8.64,98,78,0.78,RU,1712702271
482,hafar al-batin,28.4328,45.9708,25.32,50,0,5.14,SA,1712702271
483,tofol,5.3248,163.0078,28.88,74,75,6.69,FM,1712702272
484,weyburn,49.6668,-103.8511,17.12,25,93,6.69,CA,1712702119
485,raja,8.4596,25.678,26.79,27,10,0.78,SS,1712702272
486,kuvandyk,51.4781,57.3552,6.34,85,100,0.56,RU,1712702273
487,greenland,43.0362,-70.8328,12.73,65,75,4.12,US,1712702273
488,murzuq,25.9155,13.9184,20.78,19,0,4.64,LY,1712702274
489,tarawa,1.419,172.984,28.05,83,100,6.17,KI,1712702274
490,copiapo,-27.3667,-70.3333,15.83,34,3,1.69,CL,1712701504
491,newman,37.3138,-121.0208,24.6,44,1,2.24,US,1712702275
492,ketchikan,55.3422,-131.6461,8.52,66,75,6.17,US,1712702275
493,elko,41.0002,-115.5012,13.74,35,40,5.36,US,1712702275
494,port antonio,18.18,-76.4612,30.95,82,49,4.05,JM,1712702276
495,chernyshevskiy,63.0128,112.4714,-6.99,92,86,4.47,RU,1712702276
496,turkmenbasy,40.0222,52.9552,10.43,87,0,1.03,TM,1712702277
497,parras de la fuente,25.4167,-102.1833,30.17,3,0,16.51,MX,1712702277
498,alesund,62.4723,6.1549,7.78,93,75,0.51,NO,1712702277
499,lata,40.1629,-8.3327,9.95,93,15,0.49,PT,1712702277
500,takai,11.5833,9.1167,28.61,36,100,1.46,NG,1712702278
501,utrik,11.2278,169.8474,26.82,85,98,9.21,MH,1712702278
502,bluefields,12.0137,-83.7635,30.04,79,75,3.09,NI,1712702278
503,polyarnyy,69.1989,33.4478,-3.87,96,100,1.62,RU,1712701998
504,kuusamo,65.9667,29.1833,-1.98,93,0,1.54,FI,1712702279
505,tannum sands,-23.9504,151.3693,19.94,56,1,2.06,AU,1712702279
506,longquan,24.6719,102.1613,15.72,44,0,1.13,CN,1712702280
507,tarija,-21.5355,-64.7296,22.95,73,40,3.09,BO,1712702046
508,mexia,31.6799,-96.4822,22.03,88,100,2.68,US,1712702280
509,guerrero negro,27.9769,-114.0611,20.32,47,0,6.98,MX,1712702281
510,ta`u,-14.2336,-169.5144,29.37,78,98,5.83,AS,1712702281
511,laguna,38.421,-121.4238,25.72,38,0,2.06,US,1712702281
512,sarupathar,26.1984,93.8094,21.73,58,85,1.53,IN,1712702282
513,luderitz,-26.6481,15.1594,18.02,66,0,7.19,NA,1712702282
514,santa rosa,14.3122,121.1114,28.39,81,88,6.71,PH,1712702282
515,prince rupert,54.3161,-130.3201,9.05,70,20,6.69,CA,1712702283
516,lakatoro,-16.0999,167.4164,29.15,78,26,2.7,VU,1712702283
517,tshikapa,-6.4167,20.8,21.57,91,63,0.41,CD,1712702284
518,bonneville,46.0802,6.4073,7.0,98,100,1.09,FR,1712702284
519,krasnyy chikoy,50.3643,108.7512,1.79,91,8,1.22,RU,1712702284
520,ares,-6.1944,-35.1603,28.05,86,100,3.26,BR,1712702285
521,moroto,2.5345,34.6666,19.13,85,60,0.79,UG,1712702285
522,oxelosund,58.6706,17.1015,8.21,87,0,5.14,SE,1712702285
523,kampene,-3.6,26.6667,20.97,99,97,1.29,CD,1712702286
524,carnarvon,-24.8667,113.6333,24.71,43,0,6.95,AU,1712702286
525,vila velha,-20.3297,-40.2925,26.97,91,75,1.54,BR,1712702286
526,madang,-5.2246,145.7966,24.69,95,100,1.38,PG,1712702287
527,quisqueya,18.5554,-69.4081,26.94,68,77,5.39,DO,1712702287
528,pandan,14.0453,124.1694,26.63,73,77,3.61,PH,1712702287
529,moguer,37.2756,-6.8385,14.89,45,19,1.79,ES,1712702275
530,okhotsk,59.3833,143.3,-4.14,73,8,8.81,RU,1712702288
531,grand rapids,42.9634,-85.6681,16.21,49,20,6.69,US,1712702117
532,tralee,52.2704,-9.7026,6.99,91,99,2.82,IE,1712702003
533,micheweni,-4.9667,39.8333,26.97,86,84,4.54,TZ,1712702289
534,nagqu,31.5,92.0,-9.34,84,100,1.56,CN,1712702289
535,lospalos,-8.5186,127.0025,24.12,86,19,1.28,TL,1712702290
536,padang,-0.9492,100.3543,25.03,87,100,1.11,ID,1712702290
537,semera,11.501,41.201,27.54,59,5,4.61,ET,1712702290
538,anklam,53.8564,13.6897,12.78,89,95,6.62,DE,1712702291
539,hampton bays,40.869,-72.5176,18.08,58,0,2.57,US,1712702291
540,yibin,28.7667,104.6238,15.82,90,100,1.22,CN,1712702291
541,bandar-e lengeh,26.5579,54.8807,27.19,53,100,4.52,IR,1712702292
542,nouadhibou,20.931,-17.0347,19.99,68,0,10.8,MR,1712702292
543,mbalmayo,3.5167,11.5,23.18,97,64,0.66,CM,1712702292
544,tres arroyos,-38.3739,-60.2798,10.96,62,32,2.95,AR,1712702293
545,chulakkurgan,43.765,69.1814,9.3,64,27,0.81,KZ,1712702293
546,kharupatia,26.5167,92.1333,23.54,43,100,3.42,IN,1712702294
547,cestos city,5.46,-9.5828,27.22,83,96,2.75,LR,1712702294
548,villa mercedes,-33.6757,-65.4578,19.33,52,0,6.1,AR,1712702025
549,dalcahue,-42.3628,-73.7022,10.06,62,0,5.66,CL,1712702295
550,ranau,5.9538,116.6641,21.27,89,75,0.58,MY,1712702296
551,nabire,-3.3667,135.4833,25.5,89,94,1.1,ID,1712702297
552,sutherlin,43.3901,-123.3126,17.26,52,100,3.09,US,1712702140
553,rosetta,31.4044,30.4164,17.02,72,0,4.71,EG,1712702297
554,horta,38.5333,-28.6333,17.23,93,75,12.07,PT,1712702298
555,mochudi,-24.4167,26.15,14.33,50,80,2.86,BW,1712702298
556,rundu,-17.9333,19.7667,20.71,80,97,1.78,NA,1712702299
557,weno,7.4515,151.8468,29.97,84,75,4.63,FM,1712702299
558,al ghayzah,16.2079,52.176,26.28,75,100,3.86,YE,1712702300
559,berdigestyakh,62.0989,126.6992,-8.5,97,100,1.0,RU,1712702300
560,santa cruz,-17.8,-63.1667,25.7,88,40,4.12,BO,1712702007
561,happy valley-goose bay,53.3168,-60.3315,-1.83,46,75,7.2,CA,1712702301
562,ndele,8.4109,20.6473,29.28,31,77,1.48,CF,1712702301
563,alaghsas,17.0187,8.0168,28.63,13,89,1.09,NE,1712702301
564,gundelfingen,48.05,7.8667,9.16,90,96,2.91,DE,1712702302
565,vallenar,-28.5708,-70.7581,21.18,54,4,1.14,CL,1712702302
566,oxford,51.7522,-1.256,7.8,81,0,3.09,GB,1712701874
567,prince albert,53.2001,-105.7677,13.97,35,75,2.06,CA,1712702117
568,bardai,11.65,7.2333,27.64,35,85,4.86,NG,1712702303
569,iganga,0.6092,33.4686,17.54,96,83,1.12,UG,1712702304
570,taltal,-25.4,-70.4833,18.65,82,31,1.74,CL,1712701820
571,tsiroanomandidy,-18.7667,46.0333,22.2,83,100,0.68,MG,1712702304
572,nicoya,10.1483,-85.452,31.33,56,100,2.45,CR,1712702305
573,alto araguaia,-17.3147,-53.2153,22.64,88,100,1.77,BR,1712702054
574,antofagasta,-23.65,-70.4,19.6,83,74,4.22,CL,1712701619
575,mila,36.4503,6.2644,13.44,74,100,2.47,DZ,1712702307
576,darwin,-12.4611,130.8418,23.99,64,0,5.14,AU,1712701697
577,nadi,-17.8,177.4167,30.0,74,40,2.57,FJ,1712702307
578,martinsicuro,42.8811,13.9145,18.96,87,100,1.5,IT,1712702308
579,tual,-5.6667,132.75,27.57,76,100,1.62,ID,1712702308
580,lensk,60.7253,114.9278,-6.96,93,96,1.87,RU,1712702308
581,ingeniero jacobacci,-41.3427,-69.5448,11.66,24,0,3.29,AR,1712702316
582,holualoa,19.6228,-155.9522,25.86,75,20,5.66,US,1712702316
583,moyynkum,44.2914,72.9469,9.97,58,100,2.46,KZ,1712702317
584,cruzeiro do sul,-29.5128,-51.9853,25.84,92,26,0.95,BR,1712702317
585,santyoku,37.4406,129.1708,10.33,62,5,3.13,KR,1712702318
586,chandur,19.7333,79.1833,27.21,49,42,2.03,IN,1712702318
